ObjectId;Department;Title;Artist;ArtistNationality;ObjectDate;ObjectDateBegin;ObjectDateEnd;Medium;Classification;Tags;ImageUrl;Height;Width
437815;European Paintings;The Sacrifice of Isaac;Giovanni Domenico Tiepolo;Italian;mid-1750s;1754;1756;Oil on canvas;Paintings;Knives|Abraham|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DP-25224-001.jpg;39.1;53.3
437817;European Paintings;Group Portrait: A Wedding Celebration;Gillis van Tilborgh;Flemish;;1645;1678;Oil on canvas;Paintings;Girls|Men|Women|Dogs|Dining|Musicians|Weddings;https://images.metmuseum.org/CRDImages/ep/web-large/EP602.jpg;115.6;160.7
437819;European Paintings;Doge Alvise Mocenigo (1507–1577) Presented to the Redeemer;Jacopo Tintoretto (Jacopo Robusti);Italian;probably 1577;1577;1577;Oil on canvas;Paintings;Men|Saint Mark|Jesus|Lions|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DT216453.jpg;97.2;198.1
437820;European Paintings;The Finding of Moses;Jacopo Tintoretto (Jacopo Robusti);Italian;1560s?;1560;1569;Oil on canvas;Paintings;Women|Moses;https://images.metmuseum.org/CRDImages/ep/web-large/DP239507.jpg;110.49022;166.37033
437821;European Paintings;The Miracle of the Loaves and Fishes;Jacopo Tintoretto (Jacopo Robusti);Italian;ca. 1545–50;1545;1550;Oil on canvas;Paintings;Bread|Men|Women|Dogs|Fish|Landscapes|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DT5476.jpg;198.7554;454.66092
437822;European Paintings;Portrait of a Man;Jacopo Tintoretto (Jacopo Robusti);Italian;1550s;1550;1559;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-16041-001.jpg;112.7;88.9
437823;European Paintings;Filippo Archinto (born about 1500, died 1558), Archbishop of Milan;Titian (Tiziano Vecellio);Italian;mid-1550s;1554;1556;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT5147.jpg;118.1;94.0
437824;European Paintings;Madonna and Child;Titian (Tiziano Vecellio);Italian;ca. 1508;1503;1513;Oil on wood;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17398-001.jpg;45.7;55.9
437825;European Paintings;Portrait of a Man;Titian (Tiziano Vecellio);Italian;ca. 1515;1510;1520;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23080-001.jpg;50.2;45.1
437826;European Paintings;Venus and Adonis;Titian (Tiziano Vecellio);Italian;1550s;1550;1559;Oil on canvas;Paintings;Cupid|Adonis|Venus|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19299-001.jpg;106.7;133.4
437827;European Paintings;Venus and the Lute Player;Titian;Italian;ca. 1565–70;1565;1570;Oil on canvas;Paintings;Lutes|Venus|Musicians|Female Nudes|Cupid;https://images.metmuseum.org/CRDImages/ep/web-large/DT11.jpg;165.1;209.6
437828;European Paintings;Alfonso d'Este (1486–1534), Duke of Ferrara;Titian;Italian;;1570;1629;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT226035.jpg;127.0;98.4
437830;European Paintings;Doge Andrea Gritti (1455–1538);Titian;Italian;;1508;1576;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22887-001.jpg;102.2;80.6
437831;European Paintings;Jean Marc Nattier (1685–1766);Louis Tocqué;French;;1716;1772;Oil on canvas;Paintings;Men|Portraits|Artists;https://images.metmuseum.org/CRDImages/ep/web-large/DP280391.jpg;77.5;59.1
437832;European Paintings;Portrait of a Man;Tommaso Fiorentino (Tommaso di Stefano Lunetti);Italian;1521;1521;1521;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20749-001.jpg;81.9;60.6
437833;European Paintings;Madame Thadée Natanson (Misia Godebska, 1872–1950) at the Theater;Henri de Toulouse-Lautrec;French;1895;1895;1895;Oil on cardboard;Drawings;Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep64.153.R.jpg;62.2;74.9
437834;European Paintings;Mademoiselle Nys;Henri de Toulouse-Lautrec;French;1899;1899;1899;Oil on unprimed wood;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep1974.356.36.R.jpg;27.0;21.9
437835;European Paintings;The Englishman (William Tom Warrener, 1861–1934) at the Moulin Rouge;Henri de Toulouse-Lautrec;French;1892;1892;1892;Oil on cardboard;Paintings;Men|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT1500.jpg;85.7;66.0
437836;European Paintings;Albert (René) Grenier (1858–1925);Henri de Toulouse-Lautrec;French;1887;1887;1887;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT2167.jpg;34.0;25.4
437837;European Paintings;The Sofa;Henri de Toulouse-Lautrec;French;ca. 1894–96;1894;1896;Oil on cardboard;Paintings;Couples|Women|Prostitutes;https://images.metmuseum.org/CRDImages/ep/web-large/DT1924.jpg;62.9;81.0
437838;European Paintings;Woman in the Garden of Monsieur Forest;Henri de Toulouse-Lautrec;French;1889–91;1889;1891;Oil on canvas;Paintings;Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP124056.jpg;81.2802;73.0251
437839;European Paintings;Émilie;Henri de Toulouse-Lautrec;French;late 1890s;1897;1899;Oil on wood;Paintings;Women|Horse Riding|Men;https://images.metmuseum.org/CRDImages/ep/web-large/ep1974.356.35.R.jpg;41.3;32.4
437841;European Paintings;Saint Margaret of Cortona;Gaspare Traversi;Italian;ca. 1758;1753;1763;Oil on canvas;Paintings;Boys|Women|Saints|Angels|Dogs|Devil|Nuns;https://images.metmuseum.org/CRDImages/ep/web-large/DT11449.jpg;172.1;122.6
437842;European Paintings;Teasing a Sleeping Girl;Gaspare Traversi;Italian;ca. 1760;1755;1765;Oil on canvas;Paintings;Girls|Men|Women|Sleeping;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22991-001.jpg;86.7;107.6
437843;European Paintings;Portrait of a Man;Gaspare Traversi|Goya;Italian|Spanish;;1742;1770;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22883-001.jpg;55.9;44.5
437844;European Paintings;Comedy;Pierre Charles Trémolières;French;ca. 1736;1731;1741;Oil on canvas;Paintings;Masks|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP356152.jpg;47.6;59.05512
437845;European Paintings;The Triumph of Mordecai;Jean François de Troy;French;ca. 1736;1731;1741;Oil on canvas;Paintings;Men|Women|Horse Riding;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14284-001.jpg;59.69012;131.8
437846;European Paintings;Going to Market;Constant Troyon;French;1860;1860;1860;Oil on canvas;Paintings;Women|Dogs|Donkeys|Sheep;https://images.metmuseum.org/CRDImages/ep/web-large/ep17.120.220.bw.R.jpg;73.6601;64.7701
437847;European Paintings;Road in the Woods;Constant Troyon;French;mid-1840s;1840;1850;Oil on canvas;Paintings;Roads|Forests;https://images.metmuseum.org/CRDImages/ep/web-large/DP368944.jpg;58.1;48.3
437848;European Paintings;Rose Hedge;Wilhelm Trübner;German;1910;1910;1910;Oil on canvas;Paintings;Flowers|Forests|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP355176.jpg;75.9;61.6
437849;European Paintings;The Flight into Egypt;Cosmè Tura (Cosimo di Domenico di Bonaventura);Italian;1470s;1470;1479;Tempera on wood;Paintings;Donkeys|Virgin Mary|Jesus|Flight Into Egypt|Joseph;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19503-001.jpg;39.7;38.4
437850;European Paintings;Saint Louis of Toulouse;Cosmè Tura (Cosimo di Domenico di Bonaventura);Italian;1484?;1484;1484;Tempera on canvas, stretched over wood, transferred from wood, gold ground;Paintings;Saints;https://images.metmuseum.org/CRDImages/ep/web-large/DP121336.jpg;105.4102;66.0401
437851;European Paintings;Portrait of a Young Man;Cosmè Tura (Cosimo di Domenico di Bonaventura);Italian;1470s;1470;1479;Tempera on wood;Paintings;Men|Profiles|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP250560.jpg;28.3;19.7
437852;European Paintings;Saltash with the Water Ferry, Cornwall;Joseph Mallord William Turner;British;1811;1811;1811;Oil on canvas;Paintings;Buildings|Men|Women|Boats;https://images.metmuseum.org/CRDImages/ep/web-large/DP169566.jpg;89.9;120.7
437853;European Paintings;Venice, from the Porch of Madonna della Salute;Joseph Mallord William Turner;British;ca. 1835;1830;1835;Oil on canvas;Paintings;Buildings|Cities|Canals|Boats|Venice;https://images.metmuseum.org/CRDImages/ep/web-large/DP169568.jpg;91.4;122.2
437854;European Paintings;Whalers;Joseph Mallord William Turner;British;ca. 1845;1840;1850;Oil on canvas;Paintings;Whales|Seascapes|Boats;https://images.metmuseum.org/CRDImages/ep/web-large/DP-13360-001.jpg;91.8;122.6
437855;European Paintings;Christ Bearing the Cross;Nicolaos Tzafouris;Greek;;1489;1500;Oil and tempera on wood, gold ground;Paintings;Soldiers|Men|Cross|Jesus|Bearing the Cross;https://images.metmuseum.org/CRDImages/ep/web-large/DP215890.jpg;69.2;54.6
437856;European Paintings;Head of Christ;Emmanuel Tzanès;Greek;;1636;1690;Tempera on wood, gold ground;Paintings;Christ;https://images.metmuseum.org/CRDImages/ep/web-large/ep33.79.14.bw.R.jpg;21.3;18.1
437857;European Paintings;Head of Saint John the Baptist;Emmanuel Tzanès;Greek;;1636;1690;Tempera on wood, gold ground;Paintings;Saint John the Baptist;https://images.metmuseum.org/CRDImages/ep/web-large/ep33.79.18.bw.R.jpg;21.3;18.1
437858;European Paintings;Head of the Virgin;Emmanuel Tzanès;Greek;;1636;1690;Tempera on wood, gold ground;Paintings;Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/ep33.79.15.bw.R.jpg;21.3;18.1
437859;European Paintings;Portrait of a Woman;Giovanni di Francesco del Cervelliera; ;ca. 1445;1440;1450;Tempera on wood;Paintings;Profiles|Women|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP161259.jpg;41.3;31.1
437860;European Paintings;Going Home;Fritz von Uhde;German;ca. 1889;1884;1894;Oil on wood;Paintings;Baskets|Girls|Women|Farms;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20645-001.jpg;78.4;99.7
437861;European Paintings;Portrait of a Boy with a Falcon;Wallerant Vaillant;Flemish;;1643;1677;Oil on canvas;Paintings;Falcons|Boys|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22709-001.jpg;75.6;63.5
437862;European Paintings;Pietà;Juan de Valdés Leal;Spanish;ca. 1657–60;1657;1660;Oil on canvas;Paintings;Sadness|Death|Christ|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DP-25350-001.jpg;160.7;143.5
437863;European Paintings;"Copy after Valenciennes's ""Ruins at the Villa Farnese""";French Painter;French;before 1819;1800;1819;Oil on paper, laid down on canvas;Drawings;Rome|Arches|Ruins;https://images.metmuseum.org/CRDImages/ep/web-large/1915.jpg;23.5;38.7
437864;European Paintings;Vase of Flowers and Conch Shell;Anne Vallayer-Coster;French;1780;1780;1780;Oil on canvas;Paintings;Still Life|Flowers|Shells|Vases;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17394-001.jpg;50.2;38.1
437865;European Paintings;Halt of the Hunt;Carle (Charles André) Vanloo;French;ca. 1737;1732;1742;Oil on canvas;Paintings;Food|Men|Women|Dogs|Drinking|Picnics;https://images.metmuseum.org/CRDImages/ep/web-large/DP-12951-001.jpg;59.1;49.5
437866;European Paintings;Madonna and Child Enthroned with Saints Peter and Paul and Angels;Lippo Vanni (Lippo Vanni di Giovanni);Italian;;1341;1375;Tempera on wood, gold ground;Paintings;Madonna and Child|Saint Paul|Saint Peter|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.100.bw.R.jpg;33.3;21.9
437867;European Paintings;A Bouquet of Flowers in a Crystal Vase;Nicolaes van Veerendael;Flemish;1662;1662;1662;Oil on canvas;Paintings;Flowers|Still Life|Vases;https://images.metmuseum.org/CRDImages/ep/web-large/DT202022.jpg;49.5;40.3
437868;European Paintings;Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares;Velázquez (Diego Rodríguez de Silva y Velázquez)|Juan Bautista Martínez del Mazo;Spanish|Spanish;ca. 1636 or later;1631;1660;Oil on canvas;Paintings;Men|Horse Riding|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-011.jpg;127.6;104.1
437869;European Paintings;Juan de Pareja (1606–1670);Velázquez (Diego Rodríguez de Silva y Velázquez);Spanish;1650;1650;1650;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14286-001.jpg;81.3;69.9
437870;European Paintings;María Teresa (1638–1683), Infanta of Spain;Velázquez (Diego Rodríguez de Silva y Velázquez);Spanish;1651–54;1651;1654;Oil on canvas;Paintings;Girls|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-24467-001.jpg;34.3;40.0
437871;European Paintings;The Supper at Emmaus;Velázquez (Diego Rodríguez de Silva y Velázquez);Spanish;1622–23;1622;1623;Oil on canvas;Paintings;Men|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DP120945.jpg;123.2;132.7
437872;European Paintings;Mariana of Austria (1634–1696), Queen of Spain;Velázquez;Spanish;;1619;1660;Oil on canvas;Paintings;Queens|Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP276130.jpg;81.9;100.3
437873;European Paintings;Philip IV (1605–1665), King of Spain;Velázquez (Diego Rodríguez de Silva y Velázquez);Spanish;probably 1624;1624;1624;Oil on canvas;Paintings;Kings|Philip IV|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP239023.jpg;200.0;102.9
437874;European Paintings;Portrait of a Man, Possibly a Self-Portrait;Velázquez (Diego Rodríguez de Silva y Velázquez);Spanish;ca. 1635;1630;1640;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP221248.jpg;68.6;55.2
437875;European Paintings;Portrait of a Man;Velázquez; ;ca. 1650;1645;1655;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP276131.jpg;92.07519;79.37516
437876;European Paintings;Entrance to a Dutch Port;Willem van de Velde II;Dutch;ca. 1665;1660;1670;Oil on canvas;Paintings;Docks|Boats|Ships;https://images.metmuseum.org/CRDImages/ep/web-large/DP146449.jpg;65.7;77.8
437877;European Paintings;Allegory of the Catholic Faith;Johannes Vermeer;Dutch;ca. 1670–72;1670;1672;Oil on canvas;Paintings;Books|Apples|Women|Christ|Interiors|Snakes|Globes;https://images.metmuseum.org/CRDImages/ep/web-large/DP145924.jpg;114.3;88.9
437878;European Paintings;A Maid Asleep;Johannes Vermeer;Dutch;ca. 1656–57;1656;1657;Oil on canvas;Paintings;Interiors|Fruit|Women|Servants|Sleeping;https://images.metmuseum.org/CRDImages/ep/web-large/DP355525.jpg;87.6;76.5
437879;European Paintings;Study of a Young Woman;Johannes Vermeer;Dutch;ca. 1665–67;1665;1667;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP353256.jpg;44.5;40.0
437880;European Paintings;Young Woman with a Lute;Johannes Vermeer;Dutch;ca. 1662–63;1662;1663;Oil on canvas;Paintings;Women|Lutes|Interiors|Maps;https://images.metmuseum.org/CRDImages/ep/web-large/DP354965.jpg;51.4;45.7
437881;European Paintings;Young Woman with a Water Pitcher;Johannes Vermeer;Dutch;ca. 1662;1657;1667;Oil on canvas;Paintings;Interiors|Women|Maps|Pitchers;https://images.metmuseum.org/CRDImages/ep/web-large/DP353257.jpg;45.7;40.6
437883;European Paintings;Portrait of a Man with a Rosary;Jan Cornelisz Vermeyen;Netherlandish;1545;1545;1545;Oil on wood;Paintings;Men|Portraits|Rosaries;https://images.metmuseum.org/CRDImages/ep/web-large/DT8857.jpg;50.8;41.3
437884;European Paintings;Mary (1505–1558), Queen of Hungary;Jan Cornelisz Vermeyen;Netherlandish;;1520;1559;Oil on wood;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT8856.jpg;54.6;45.7
437885;European Paintings;The Triumph of Aemilius Paulus;Carle (Antoine Charles Horace) Vernet;French;1789;1789;1789;Oil on canvas;Paintings;Soldiers|Armor|Kings|Horses|Crowd|Chariots;https://images.metmuseum.org/CRDImages/ep/web-large/DT11657.jpg;129.9;438.2
437886;European Paintings;Harbor Scene with a Grotto and Fishermen Hauling in Nets;Joseph Vernet;French;;1770;1799;Oil on canvas;Paintings;Men|Fishing|Boats|Harbors;https://images.metmuseum.org/CRDImages/ep/web-large/DP312862.jpg;57.8;107.0
437887;European Paintings;Bertel Thorvaldsen (1768–1844) with the Bust of Horace Vernet;Horace Vernet;French;1833 or later;1833;1833;Oil on canvas;Paintings;Sculpture|Men|Portraits|Artists;https://images.metmuseum.org/CRDImages/ep/web-large/DT2137.jpg;96.5;74.9
437888;European Paintings;The Start of the Race of the Riderless Horses;Horace Vernet;French;1820;1820;1820;Oil on canvas;Paintings;Men|Spectators|Horses;https://images.metmuseum.org/CRDImages/ep/web-large/DP-25221-001.jpg;76.8352;69.8501
437889;European Paintings;Alessandro Vittoria (1525–1608);Paolo Veronese (Paolo Caliari);Italian;ca. 1580;1575;1585;Oil on canvas;Paintings;Men|Portraits|Artists;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17461-001.jpg;110.5;81.9
437890;European Paintings;Boy with a Greyhound;Paolo Veronese (Paolo Caliari);Italian;possibly 1570s;1570;1579;Oil on canvas;Paintings;Boys|Portraits|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-005.jpg;173.7;101.9
437891;European Paintings;Mars and Venus United by Love;Paolo Veronese (Paolo Caliari);Italian;1570s;1570;1579;Oil on canvas;Paintings;Cupid|Mars|Venus|Horses;https://images.metmuseum.org/CRDImages/ep/web-large/DP167124.jpg;205.7;161.0
437892;European Paintings;Madonna and Child;Andrea del Verrocchio;Italian;ca. 1470;1465;1475;Tempera and gold on wood;Paintings;Madonna and Child|Cherries;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19523-001.jpg;66.0;48.3
437893;European Paintings;Portrait of a Man;Johannes Verspronck;Dutch;1645;1645;1645;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP143176.jpg;79.4;64.1
437894;European Paintings;Eugène Joseph Stanislas Foullon d'Ecotier (1753–1821);Antoine Vestier;French;1785;1785;1785;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-13041-001.jpg;80.3;63.8
437895;European Paintings;The Reprimand;Jean-Georges Vibert;French;1874;1874;1874;Oil on canvas;Paintings;Gardens|Men|Women|Cats;https://images.metmuseum.org/CRDImages/ep/web-large/EP1436.jpg;51.8;83.8
437896;European Paintings;The Missionary's Adventures;Jean-Georges Vibert;French;ca. 1883;1878;1888;Oil on wood;Paintings;Interiors|Men|Dogs|Bishops|Monks;https://images.metmuseum.org/CRDImages/ep/web-large/EP1435.jpg;99.1;134.6
437897;European Paintings;Abraham's Parting from the Family of Lot;Jan Victors;Dutch;ca. 1655–65;1655;1665;Oil on canvas;Paintings;Food|Girls|Men|Women|Dogs|Abraham|Eating;https://images.metmuseum.org/CRDImages/ep/web-large/DP143196.jpg;190.50038;173.35535
437898;European Paintings;Madame Grand (Noël Catherine Vorlée, 1761–1835);Elisabeth Louise Vigée Le Brun;French;1783;1783;1783;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP320094.jpg;92.1;72.4
437899;European Paintings;Alexandre Charles Emmanuel de Crussol-Florensac (1743–1815);Elisabeth Louise Vigée Le Brun;French;1787;1787;1787;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP320090.jpg;112.395226;86.360176
437900;European Paintings;Comtesse de la Châtre (Marie Charlotte Louise Perrette Aglaé Bontemps, 1762–1848);Elisabeth Louise Vigée Le Brun;French;1789;1789;1789;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP320086.jpg;114.3;87.6
437902;European Paintings;Examining Antique Arms;José Villegas y Cordero;Spanish;1870;1870;1870;Oil on wood;Paintings;Armor|Swords|Men;https://images.metmuseum.org/CRDImages/ep/web-large/Villegas_87_15_39_Examining_Arms_Cropped.jpg;39.7;31.8
437903;European Paintings;Marie Joséphine Charlotte du Val d'Ognes (1786–1868);Marie Denise Villers;French;1801;1801;1801;Oil on canvas;Paintings;Portraits|Women|Artists;https://images.metmuseum.org/CRDImages/ep/web-large/DP-416-001.jpg;223.5204;160.6553
437904;European Paintings;Portrait of a Woman;Villers;French;ca. 1790;1785;1793;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP327718.jpg;6.0;4.8
437905;European Paintings;A Man with the Initials JD;Villers;French;1790;1790;1790;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP327719.jpg;6.3;6.3
437907;European Paintings;Madame Ingouf;Vincent;French;ca. 1790;1785;1795;Ivory;Miniatures;Profiles|Women|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep15.43.298.R.jpg;10.5;10.5
437909;European Paintings;Saint Peter Martyr Healing the Leg of a Young Man;Antonio Vivarini;Italian;ca. 1450;1445;1455;Tempera and gold on wood;Paintings;Men|Women|Saint Peter;https://images.metmuseum.org/CRDImages/ep/web-large/DP154560.jpg;53.0;33.3
437910;European Paintings;Saint Jerome;Antonio Vivarini;Italian;1440s;1440;1449;Tempera on wood, gold ground;Paintings;Saint Jerome;https://images.metmuseum.org/CRDImages/ep/web-large/EP322.jpg;26.0;16.8
437912;European Paintings;The Death of the Virgin;Bartolomeo Vivarini;Italian;1485;1485;1485;Tempera on wood;Paintings;Angels|Christ|Virgin Mary|Death of the Virgin;https://images.metmuseum.org/CRDImages/ep/web-large/DP231371.jpg;189.9;149.9
437913;European Paintings;A Saint (Mark?) Reading;Bartolomeo Vivarini;Italian;ca. 1470;1465;1475;Tempera on wood, gold ground;Paintings;Reading|Saint Mark|Men;https://images.metmuseum.org/CRDImages/ep/web-large/DP256393.jpg;47.3;37.5
437914;European Paintings;Calm Sea;Simon de Vlieger;Dutch;after 1640;1640;1653;Oil on wood;Paintings;Boats|Seascapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP147592.jpg;37.5;44.5
437915;European Paintings;Interior of the Oude Kerk, Delft;Hendrick van Vliet;Dutch;1660;1660;1660;Oil on canvas;Paintings;Columns|Interiors|Churches;https://images.metmuseum.org/CRDImages/ep/web-large/DP146460.jpg;82.6;66.0
437916;European Paintings;Still Life with Cheese;Antoine Vollon;French;probably late 1870s;1853;1900;Oil on canvas;Paintings;Cheese|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT1989.jpg;84.8;89.9
437917;European Paintings;Portrait of a Woman;Cornelis de Vos;Flemish;;1603;1651;Oil on wood;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep89.15.37.jpg;125.4;96.5
437918;European Paintings;Portrait of a Young Woman;Cornelis de Vos;Flemish;;1603;1651;Oil on canvas;Paintings;Fans|Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17623-001.jpg;118.1;94.6
437919;European Paintings;Two Tritons at the Feast of Acheloüs;Cornelis de Vos|Frans Snyders;Flemish|Flemish;;1603;1651;Oil on canvas;Paintings;Triton|Men|Crabs;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22551-001.jpg;159.4;116.5
437920;European Paintings;A Vase with Flowers;Jacob Vosmaer;Dutch;probably 1613;1613;1613;Oil on wood;Paintings;Flowers|Still Life|Vases;https://images.metmuseum.org/CRDImages/ep/web-large/DP145940.jpg;85.1;62.5
437921;European Paintings;Portrait of a Man;Abraham de Vries;Dutch;1643;1643;1643;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP143188.jpg;64.1;53.3
437922;European Paintings;The Pigeon House;Roelof van Vries;Dutch;;1650;1681;Oil on canvas;Paintings;Houses|Men|Boats;https://images.metmuseum.org/CRDImages/ep/web-large/DP143194.jpg;36.8;30.5
437923;European Paintings;A Day in October, near Waxholm, Sweden;Alfred Wahlberg;Swedish;1873;1873;1873;Oil on canvas;Paintings;Windmills|Villages|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/ep87.15.99.bw.R.jpg;104.1;163.8
437925;European Paintings;The French Comedians;Antoine Watteau;French;ca. 1720;1715;1725;Oil on canvas;Paintings;Men|Women|Theatre|Actors;https://images.metmuseum.org/CRDImages/ep/web-large/DP120381.jpg;89.5352;105.0927
437926;European Paintings;Mezzetin;Antoine Watteau;French;ca. 1718–20;1718;1720;Oil on canvas;Paintings;Men|Guitars|Actors;https://images.metmuseum.org/CRDImages/ep/web-large/DP170811.jpg;55.2;43.2
437927;European Paintings;The Cascade;Antoine Watteau;French;;1704;1721;Oil on wood;Paintings;Guitars|Men|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1418-001.jpg;21.6;21.6
437928;European Paintings;The Country Dance;Antoine Watteau;French;;1704;1721;Oil on wood;Paintings;Men|Women|Dancing;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1417-001.jpg;21.6;21.6
437935;European Paintings;An Old Bridge at Hendon, Middlesex;Frederick Waters Watts;British;ca. 1828;1820;1833;Oil on canvas;Paintings;Bridges|Men|Dogs|Streams;https://images.metmuseum.org/CRDImages/ep/web-large/DP169650.jpg;55.2;83.2
437936;European Paintings;Ariadne;George Frederic Watts;British;1894;1894;1894;Oil on canvas;Paintings;Animals|Ariadne|Satyrs|Panthers;https://images.metmuseum.org/CRDImages/ep/web-large/DP169627.jpg;61.0;50.8
437937;European Paintings;Gamepiece with a Dead Heron;Jan Weenix;Dutch;1695;1695;1695;Oil on canvas;Paintings;Birds|Flowers|Death;https://images.metmuseum.org/CRDImages/ep/web-large/DP145930.jpg;134.0;111.1
437938;European Paintings;Portrait of a Man;Robert White;British;1690;1690;1690;Plumbago on vellum;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/132460.jpg;10.8;8.6
437939;European Paintings;The Highland Family;Sir David Wilkie;British, Scottish;1824;1824;1824;Oil on wood;Paintings;Interiors|Infants|Men|Women|Dogs|Family;https://images.metmuseum.org/CRDImages/ep/web-large/DP169629.jpg;61.0;91.4
437941;European Paintings;Lake Nemi and Genzano from the Terrace of the Capuchin Monastery;Richard Wilson;British, Welsh;ca. 1756–57;1756;1757;Oil on canvas;Paintings;Lakes|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP169563.jpg;42.9;53.7
437942;European Paintings;The Empress Eugénie (Eugénie de Montijo, 1826–1920, Condesa de Teba);Franz Xaver Winterhalter;German;1854;1854;1854;Oil on canvas;Paintings;Portraits|Profiles|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT10159.jpg;92.7;73.7
437943;European Paintings;Countess Alexander Nikolaevitch Lamsdorff (Maria Ivanovna Beck, 1835–1866);Franz Xaver Winterhalter;German;1859;1859;1859;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT2553.jpg;145.4;114.9
437944;European Paintings;Florinda;Franz Xaver Winterhalter;German;1853;1853;1853;Oil on canvas;Paintings;Women|Female Nudes|Ponds;https://images.metmuseum.org/CRDImages/ep/web-large/DP159188.jpg;178.4;245.7
